,label,tweet
763,0,"RT @nanamorinyan_H: ななもりさんの「だいよげん」
♡https://t.co/CrrWF6VOFU♡

ななもりさんの歌声が本当に素敵で綺麗でとても大好きです😊♡
ななもりさんが込めた気持ちが歌に表現されていて聞き入ってしまいました…✨
これからも沢山聞きま…"
764,0,ななもりさん、本当にいつもありがとうございます☺💜
765,0,@pennygcole I really love him.
766,0,@jza80_love まあそうですけどwおかげで邦画は見れなさそう🙄
767,0,"RT @5SOSFollowInfo: After having such a hard few days, I want to repay you guys for all the love and support you’ve given me!💕

RT if @Mich…"
768,0,I Love You DeAndre! 💔🕊
769,0,@rebeccaamanson @VictoriaShawMCR @TangerineComms @GilmoreGirls Ah I’m a big Lorelai fan - I struggled to relate to… https://t.co/kSNs13naCu
770,0,"RT @GOT7_JYP: [PIC] When My Love Blooms Behind 

https://t.co/oylrof6ZE9

#GOT7 #Jinyoung #갓세븐 #진영 
@GOT7Official 
#화양연화 https://t.co/bNByT…"
771,0,あたしと一緒にりんご、食べて？
772,0,"하씨... 어케이런 존나완벽한 썰이.., 왈... https://t.co/Faq7KUmSIX"
773,0,@Thomas1774Paine I love how Susan Rice can read minds.
774,0,"RT @xiaobabiiwawa: Q: Say something to ""MyPepo""
Poy: Love you~"
775,0,RT @Clarievia: การออกเสียง ท่าทางการพูดของลิซ่ากับญาญ่าคือเหมือนกันมาก จริงๆนะ
776,0,@BTS_twt I LOVE YOU
777,0,@justkeepneedy @ArianaGrande YZ LOVE FORREAL !!! that was really goood !!  ♡
778,0,"RT @seungxxxmin: hOY MGA BABY Q NA REACT NG REACT SA MGA JOKES KO💖🌈

rt to join a filo gdm ( kahit anong fandom na beh basta filo ka🥰)

-ma…"
779,0,"RT @btsyoutubedata: Fastest @BTS_twt music videos to reach 400M views on YouTube

1. Boy With Luv — 71 days
2. IDOL — 203 days
3. Fake Love…"
780,0,"@rianjohnson remember when everyone was in love w the new saga. And then you were like, HAHAHAHA. Das cute. Fuck this shit up."
781,0,"RT @Zsauceboi: Wizkid FC, people calling yu jobless, toxic, is for bringing you down of the love you show to this man. Deep down in their h…"
782,0,@eddytheaxe Love you my friend
783,0,RT @robloxian_memes: rt if u love ur mon https://t.co/B86ZYrtkXL
784,0,@XANNYBABES DREA I LOVE THE NEW @ AND LAYOUT AND VIBE IN GENERAL
785,0,"RT @WITHNUEST_TH: สตรีมอย่างเดียวไม่ต้องดาวน์โหลดนะคะ 

1 LOVE ME
2 BET BET
3 BASS
4 밤새
5 Call Me Back 
6 ONE TWO THREE
7 LOVE ME
8 Let’s L…"
786,1,"@SassyFNP The Patriots are myNo. 2. I hate the coach and owner. Hated Brady too. That said, the Steelers top my lis… https://t.co/ZtOyPIBUKk"
787,0,おめでとうございます🎉🎈 https://t.co/eQWf4V0g0h
788,0,"RT @NCT_2016_0825: #시즈니_트친소 #엔시티_트친소
#드프_트친소 #런프_트친소 
거기 지나가는 시즈니 맘찍 하세요.
드림 위주로 굴러가는  런프
나이 상관 없습니다.
초반 좋아합니다/~/~♥
얼른 와주십시오^
망친소 되면 민망해요5…"
789,0,RT @LaurenJP68: You know why else @BTS_twt &amp; ARMY are powerful &amp; amazing? Because we have something huge in common - we truly love music. W…
790,0,@JohnDePetroshow @kirwin58 I think I'm in love ❤️❤️❤️🥾🥾🥾
791,0,I really love white chocolate! I actually like it even more than the dark one~  （＾ｖ＾）
792,0,"RT @quaedvliegs: I migrated to this country as a young child and I love her dearly. 

I’m loathe to describe myself as a patriot as that wo…"
793,0,"RT @Zeetiful: I love ghostships and exploration of new partners, but chemistry wise, zaintsee will always be superior and forever will be.…"
794,0,"@s__s19961030 お顔もちっさいし  、、はあ佐藤勝利よ  。拝みたいわあ  😖
ONEPIECEのブルック？になればいいんだよ  ("
795,0,"RT @TomWick15: “I Love Trump Because He Exposes The Hypocrisy of the Left.”  James T. Harris

The left exploits blacks but Pres Trump doesn…"
796,0,RT @wholelottadayz: mfs who love hard get taken for granted
797,0,"encyclopedia of acting
epitome of dialogue delivery
fan for and of his fans 
3rd generation's biggest mass hero in… https://t.co/4jak0QGcNT"
798,0,"RT @jojoIovesyou: I’ve reached 300 followers! Thank you all so much for being my friend! You have all made me very happy, so I’ve made anot…"
799,0,"RT @JeromePolin: I love you

Tapi boong"
800,0,you love someone ? ever had a crush on someone ? nah single je 👍🏻🤩
801,0,@nkween_ @HannahRoberston @dejectedpunk @EdmonstoneNiamh aww how cute😭 i am blessed heather gave me you too. love you🥰
802,0,@AnahiAmaora His love is limitless.
803,0,they're so in love it's unreal
804,0,I love Kyungsoo and Dandanies so much! Thanks for today💙 https://t.co/5DRdItAvNt
805,0,"RT @rinu_dayo: とくべつにおしえてあげるね

きょうのよるごはんは

ちーずはんばーぐ

ŧ‹”ŧ‹”ŧ‹”ŧ‹”(  ˙༥˙  )ŧ‹”ŧ‹”ŧ‹”ŧ‹”"
806,0,@bluemingjin Wow... that's so pretty I love it ❤💜
807,0,"RT @inksoomissedit: Yeah we love this vocal trio! A beautiful Sunday Morning with Kyungsoo Jongdae and Ryeowook hyung

 https://t.co/YAetsK…"
808,0,"RT @poutyvip5lines: Seungri, there is a reason why many fans love you, it is your spontaneity. Your desire to make people laugh even in the…"
809,0,RT @N_Moneyyyyy: Ppl don’t love you ...they be loving how you hold shit down 💯
810,0,RT @moon_lAyteu: @soltzu_ Bawal ako umiyak hatdog ka kfkskdjsjdj pero love youuu
811,0,RT @luhhhlexxx: when durk said “fuck dese hoes i love my bitch” you niggas DID NOT feel dat
812,0,RT @AshiannaHaven_: RETWEET IF YOU STILL LOVE KALIX/HIRO/SEVI!!! 😤❤
813,0,"RT @jabbal_manpreet: Sid,

I LOVE YOU
I feel elated when I read the letters you ‘like’ coz I relate to max part of it.
I believe all of us…"
814,0,"RT @barbiefobia: thank you for always bringing light to our days, listening to you guys having a good time, laughing and being yourselves i…"
815,0,@BTS_twt I LOVE YOU
816,0,Sending positive vibes to everyone.
817,0,RT @pinkprincejjiin: 전정국을 사랑할 수 밖에 없는 이유 https://t.co/g82ulKmUi6
818,0,"@RoyaleHigh_Suki @nightbarbie i don't like it ;-;

💞I LOVE IT WHAT A BOOTIDUL WORK💞  U~U"
819,0,RT @TheAwkGiraffe: pietro!! i love this funky little clown #AnimalCrossing #AnimalCrossingNewHorizions https://t.co/dPe84CWzyH
820,0,"@kazenami_0 Aaaaaaaaaaa, would love to have played that event :(((("
821,1,"explain ur @ in pics

is it bad to love two guys?🙇‍♀️ https://t.co/fjAUmCqyge https://t.co/GPAZkvhgOl"
822,0,@pepituann HI LYZZ!!! i love how we can relate to e/o well bc were both virgos anw u r my dance lodi...... &lt;3
823,0,@hynuggu @CUBE_PTG I LOVE HIM!!!!!!!! I LOE U
824,0,@aonya_cat_ 怜奈、、しっかり😣
825,0,"RT @najwaqiistina: if you can love the wrong person that much, imagine how much you can love the right person 🥺🥺"
826,0,"RT @BobOngHugots: When you do something out of love, you don't count the cost."
827,0,I JUST... WANT TAKARITSU TO BE HAPPY AND IN LOVE PEACEFULLY IS IT TOO MUCH TO ASKKKKK
828,0,RT @LindaYareth: Happy birthday to my bestfriend @Odalysjasleen I love you nena
829,0,@_preciousnochu Love u too
830,0,"Live, Laugh &amp; Love for LIFE is too Short‼️💖😊
#SaturdayMorning #SaturdayThoughts #SaturdayMotivation https://t.co/9kB8SYLJqk"
831,0,"RT @_NANATlON: 191012 
구미사랑페스티벌 Gumi Love Festival 

재민의 손 ✍🏻

#재민 #나재민 #NCT_DREAM #JAEMIN https://t.co/bk6egbnbLY"
832,0,"RT @bis_web: ＝LOVEの #齊藤なぎさ です♡
写真は最近、家族に迎えたぽむちゃんです♡
かわいくてかわいくて毎日癒されています…✨

#イコラブ #なーたん #bisモデルとステイホーム #bisモデルのおうち時間バトン https://t.co/7cO4ggB…"
833,0,"RT @R_akNaDekNgo_KM: Mew : phi nong love ea a lot krab
Mew : bros krab
Mew : closed friends krab
Gulf : this bish istg
#kcllivexmewgulf htt…"
834,0,"I love Its Always Sunny In Philadelphia, this is how they handle a Quarantine situation! 

⁉️Where's my beer friend… https://t.co/7tU3P022rW"
835,0,Judy needs help she’s in love with Jen and causes chaos everywhere she goes #DeadToMeSeason2
836,0,"""The Eucharist is the bread that gives strength. It is at once the most eloquent proof of His love &amp;the most powerf… https://t.co/IdwXcLtYe4"
837,0,"RT @VJDeverakondaFC: Thnkyou Team @dqfanspower ❤🤗

Senting you Lots Of Love &amp; Strength from,
@TheDeverakonda Fans.

#HBDVijayDeverakonda 🎉"
838,0,"RT @TheRealTemz: Everybody cannot be preaching love..
""I'm a War"" : The Orijin Story
#Odumeje https://t.co/gZSg3ADdNV"
839,0,@RU_nkun だよね…
840,0,We miss you! We love you! #dragonstrong #rockenbaughES #MrsLavenderRES https://t.co/KUUEtud1RI
841,0,"I love you monggi 15,000 times ♥️☹️ ALWAYS KITANG IKEKEEP ♥️ mula grade 12 hanggang ngayon andyan pa rin tayooo ♥️… https://t.co/hA2709VoNs"
842,0,A full voice! I love it! https://t.co/OVKXGvtMnp https://t.co/3G6gHMQ3vS
843,0,RT @deinertprincess: i love you sooo much💜🥺🥺 @DeinertSina #PostForSina https://t.co/0OOaAVBN0S
844,0,"❥︎:❥︎@satomimi__ ❥︎:❥︎

ルマ1日で40万回超はすごすぎです😇

みんなさとみくんの歌い方好きすぎて何回も聴いちゃいますよね⸜❤︎⸝‍()

今日も1日お疲れ様でした(((꜆ ˙-˙ )꜆🍵

いい夢見れます… https://t.co/zWkbXaZFFd"
845,0,@MrsAlghrani @greenbank1PR @MrsPlantGB @MissCusackGB @GreenbankSchool @MissKaemenaGB @heidi_garnett Gorgeous.. I love it xx
846,0,RT @starfader: why does my dad love it when Rick turns into a pickle when he won't support me when I turn into a girl???
847,0,It’s been so long since I have my skin some love... cucumber face mask where you AT? https://t.co/nfesTBMdeN
848,0,"Thank you dear, love this pic and Rob's hair here😍🥰🥰 Have a nice day to you too🤗😘❤❤ https://t.co/i8MaypCXMa"
849,0,@g_love_plus9 たすくはマジでセンスある
